HomeTeam,AwayTeam,market,probability_%,pro_tier,real_odds,match_date
Osasuna,Vallecano,away_goals_over_05,63.7,PRO_MEDIUM,,2026-09-19
Osasuna,Vallecano,corners_over_85,63.3,PRO_MEDIUM,,2026-09-19
Osasuna,Vallecano,dc_x2_and_under_15,62.3,PRO_MEDIUM,,2026-09-19
Osasuna,Vallecano,goals_under_25,61.6,PRO_MEDIUM,1.73,2026-09-19
Osasuna,Vallecano,sot_under_85,61.0,PRO_MEDIUM,,2026-09-19
Osasuna,Vallecano,dc_1x_and_under_15,55.5,PRO_MEDIUM,,2026-09-19
Paderborn,Hoffenheim,goals_over_05,94.3,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,home_goals_under_25,91.0,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,home_win_and_corners_under95,89.6,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,home_win_and_cards_under35,87.5,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,goals_under_45,86.9,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,away_goals_over_05,86.3,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,home_win_and_under_25,86.2,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,home_win_and_under_15,83.7,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,goals_over_15,79.7,PRO_STRONG,1.12,2026-09-20
Paderborn,Hoffenheim,dc_x2,79.6,PRO_STRONG,1.18,2026-09-20
Paderborn,Hoffenheim,dc_1x_and_under_25,79.5,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,both_teams_carded,79.2,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,dc_12,77.8,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,corners_under_115,76.0,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,sot_over_65,75.5,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,yellows_over_25,75.5,PRO_STRONG,,2026-09-20
Paderborn,Hoffenheim,away_win_either_half,73.8,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,home_goals_under_15,72.2,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,away_goals_under_25,71.7,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,dc_1x_and_under_15,70.6,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,goals_under_35,67.8,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,corners_over_75,67.6,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,away_win_and_cards_under35,67.4,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,dc_x2_and_over_15,64.3,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,home_goals_over_05,63.8,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,away_win,62.7,PRO_MEDIUM,1.65,2026-09-20
Paderborn,Hoffenheim,away_win_and_under_25,61.1,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,sot_under_95,60.4,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,goals_over_25,59.8,PRO_MEDIUM,1.44,2026-09-20
Paderborn,Hoffenheim,booking_pts_over_35,59.6,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,dc_12_and_over_25,58.8,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,btts,57.7,PRO_MEDIUM,1.44,2026-09-20
Paderborn,Hoffenheim,sot_over_75,57.5,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,sot_under_85,55.6,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,yellows_over_35,55.6,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,dc_x2_and_under_25,55.1,PRO_MEDIUM,,2026-09-20
Paderborn,Hoffenheim,away_goals_over_15,55.0,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,goals_over_05,94.3,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,home_goals_under_25,94.0,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,home_win_and_corners_under95,89.4,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,home_win_and_under_25,89.4,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,goals_under_45,88.5,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,home_win_and_under_15,88.3,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,away_goals_over_05,86.5,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,home_win_and_cards_under35,86.0,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,dc_1x_and_under_25,84.4,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,dc_x2,80.7,PRO_STRONG,1.14,2026-09-20
Panetolikos,PAOK,goals_over_15,79.4,PRO_STRONG,1.28,2026-09-20
Panetolikos,PAOK,both_teams_carded,79.2,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,dc_12,78.3,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,yellows_over_25,78.2,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,away_win_and_cards_under35,78.1,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,corners_under_115,77.5,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,home_goals_under_15,76.8,PRO_STRONG,,2026-09-20
Panetolikos,PAOK,dc_1x_and_under_15,72.5,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,away_win_either_half,72.0,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,sot_under_95,71.4,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,goals_under_35,71.1,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,away_goals_under_25,70.8,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,sot_over_65,69.5,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,corners_over_75,66.3,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,booking_pts_over_35,65.1,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,corners_under_95,64.1,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,dc_x2_and_over_15,63.7,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,home_goals_over_05,63.6,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,away_win_and_under_25,63.6,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,sot_under_85,62.5,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,yellows_over_35,61.7,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,away_win,58.3,PRO_MEDIUM,1.6,2026-09-20
Panetolikos,PAOK,corners_over_85,56.7,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,dc_x2_and_under_25,56.3,PRO_MEDIUM,,2026-09-20
Panetolikos,PAOK,away_goals_over_15,55.8,PRO_MEDIUM,,2026-09-20
Paris FC,Strasbourg,goals_over_05,93.8,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,away_goals_under_25,87.2,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,home_goals_over_05,86.7,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,away_win_and_under_25,86.4,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,goals_under_45,83.8,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,away_win_and_cards_under35,82.5,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,away_win_and_under_15,82.1,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,dc_x2_and_under_25,81.4,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,both_teams_carded,80.8,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,home_win_and_corners_under95,78.8,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,dc_12,75.6,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,sot_over_65,75.5,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,yellows_over_25,75.5,PRO_STRONG,,2026-09-19
Paris FC,Strasbourg,goals_over_15,75.0,PRO_MEDIUM,1.2,2026-09-19
Paris FC,Strasbourg,home_goals_under_25,74.7,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,corners_under_115,71.5,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,away_goals_over_05,69.8,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,corners_over_75,69.8,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,away_goals_under_15,68.8,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,sot_under_95,68.6,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,goals_under_35,66.8,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,home_win_and_under_25,66.0,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,dc_1x_and_over_15,65.4,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,sot_under_85,62.8,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,home_win_either_half,62.3,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,dc_x2_and_under_15,62.0,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,booking_pts_over_35,61.5,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,home_win_and_under_15,59.7,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,corners_over_85,58.7,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,home_goals_over_15,57.2,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,btts,55.7,PRO_MEDIUM,1.57,2026-09-19
Paris FC,Strasbourg,booking_pts_under_45,55.5,PRO_MEDIUM,,2026-09-19
Paris FC,Strasbourg,yellows_over_35,55.2,PRO_MEDIUM,,2026-09-19
Parma,Genoa,home_goals_under_25,94.1,PRO_STRONG,,2026-09-20
Parma,Genoa,goals_over_05,91.7,PRO_STRONG,,2026-09-20
Parma,Genoa,goals_under_45,91.4,PRO_STRONG,,2026-09-20
Parma,Genoa,home_win_and_under_25,87.5,PRO_STRONG,,2026-09-20
Parma,Genoa,home_win_and_corners_under95,85.1,PRO_STRONG,,2026-09-20
Parma,Genoa,away_goals_under_25,84.8,PRO_STRONG,,2026-09-20
Parma,Genoa,home_win_and_under_15,83.5,PRO_STRONG,,2026-09-20
Parma,Genoa,dc_1x_and_under_25,83.3,PRO_STRONG,,2026-09-20
Parma,Genoa,away_win_and_under_25,78.4,PRO_STRONG,,2026-09-20
Parma,Genoa,both_teams_carded,78.0,PRO_STRONG,,2026-09-20
Parma,Genoa,away_win_and_cards_under35,77.7,PRO_STRONG,,2026-09-20
Parma,Genoa,goals_under_35,77.4,PRO_STRONG,,2026-09-20
Parma,Genoa,yellows_over_25,75.3,PRO_STRONG,,2026-09-20
Parma,Genoa,dc_x2_and_under_25,75.1,PRO_STRONG,,2026-09-20
Parma,Genoa,home_goals_under_15,74.9,PRO_MEDIUM,,2026-09-20
Parma,Genoa,away_win_and_under_15,72.1,PRO_MEDIUM,,2026-09-20
Parma,Genoa,away_goals_over_05,71.6,PRO_MEDIUM,,2026-09-20
Parma,Genoa,corners_over_75,70.5,PRO_MEDIUM,,2026-09-20
Parma,Genoa,dc_x2,70.3,PRO_MEDIUM,1.36,2026-09-20
Parma,Genoa,corners_under_115,69.7,PRO_MEDIUM,,2026-09-20
Parma,Genoa,sot_over_65,69.6,PRO_MEDIUM,,2026-09-20
Parma,Genoa,away_goals_under_15,69.0,PRO_MEDIUM,,2026-09-20
Parma,Genoa,goals_over_15,68.4,PRO_MEDIUM,1.5,2026-09-20
Parma,Genoa,dc_12,68.1,PRO_MEDIUM,,2026-09-20
Parma,Genoa,sot_under_95,67.9,PRO_MEDIUM,,2026-09-20
Parma,Genoa,dc_12_and_under_25,65.6,PRO_MEDIUM,,2026-09-20
Parma,Genoa,home_goals_over_05,65.3,PRO_MEDIUM,,2026-09-20
Parma,Genoa,dc_1x_and_under_15,64.5,PRO_MEDIUM,,2026-09-20
Parma,Genoa,sot_over_75,62.8,PRO_MEDIUM,,2026-09-20
Parma,Genoa,booking_pts_over_35,61.9,PRO_MEDIUM,,2026-09-20
Parma,Genoa,corners_over_85,61.7,PRO_MEDIUM,,2026-09-20
Parma,Genoa,yellows_over_35,60.0,PRO_MEDIUM,,2026-09-20
Parma,Genoa,yellows_under_45,59.8,PRO_MEDIUM,,2026-09-20
Parma,Genoa,goals_under_25,58.3,PRO_MEDIUM,1.5,2026-09-20
Parma,Genoa,away_win_either_half,57.4,PRO_MEDIUM,,2026-09-20
Parma,Genoa,cards_range_3_5,57.2,PRO_MEDIUM,,2026-09-20
Parma,Genoa,booking_pts_under_45,55.2,PRO_MEDIUM,,2026-09-20
Porto,Benfica,goals_over_05,93.5,PRO_STRONG,,2026-09-20
Porto,Benfica,goals_under_45,90.1,PRO_STRONG,,2026-09-20
Porto,Benfica,home_goals_under_25,89.9,PRO_STRONG,,2026-09-20
Porto,Benfica,away_goals_under_25,86.9,PRO_STRONG,,2026-09-20
Porto,Benfica,home_win_and_corners_under95,85.1,PRO_STRONG,,2026-09-20
Porto,Benfica,corners_over_75,81.1,PRO_STRONG,,2026-09-20
Porto,Benfica,home_win_and_under_25,80.5,PRO_STRONG,,2026-09-20
Porto,Benfica,away_win_and_under_25,78.7,PRO_STRONG,,2026-09-20
Porto,Benfica,goals_over_15,78.0,PRO_STRONG,,2026-09-20
Porto,Benfica,home_win_and_under_15,77.8,PRO_STRONG,,2026-09-20
Porto,Benfica,goals_under_35,76.7,PRO_STRONG,,2026-09-20
Porto,Benfica,both_teams_carded,75.7,PRO_STRONG,,2026-09-20
Porto,Benfica,yellows_over_25,75.3,PRO_STRONG,,2026-09-20
Porto,Benfica,sot_under_95,75.1,PRO_STRONG,,2026-09-20
Porto,Benfica,home_goals_over_05,74.7,PRO_MEDIUM,,2026-09-20
Porto,Benfica,away_win_and_under_15,74.5,PRO_MEDIUM,,2026-09-20
Porto,Benfica,dc_x2_and_under_25,73.6,PRO_MEDIUM,,2026-09-20
Porto,Benfica,dc_1x_and_under_25,73.5,PRO_MEDIUM,,2026-09-20
Porto,Benfica,dc_12,73.1,PRO_MEDIUM,,2026-09-20
Porto,Benfica,away_win_and_cards_under35,73.0,PRO_MEDIUM,,2026-09-20
Porto,Benfica,corners_under_115,68.8,PRO_MEDIUM,,2026-09-20
Porto,Benfica,dc_x2,68.7,PRO_MEDIUM,1.4,2026-09-20
Porto,Benfica,corners_over_85,68.5,PRO_MEDIUM,,2026-09-20
Porto,Benfica,away_goals_under_15,68.1,PRO_MEDIUM,,2026-09-20
Porto,Benfica,sot_over_65,63.5,PRO_MEDIUM,,2026-09-20
Porto,Benfica,dc_1x,63.0,PRO_MEDIUM,1.55,2026-09-20
Porto,Benfica,home_goals_under_15,62.9,PRO_MEDIUM,,2026-09-20
Porto,Benfica,sot_under_85,62.8,PRO_MEDIUM,,2026-09-20
Porto,Benfica,booking_pts_over_35,61.0,PRO_MEDIUM,,2026-09-20
Porto,Benfica,yellows_under_45,60.5,PRO_MEDIUM,,2026-09-20
Porto,Benfica,yellows_over_35,60.0,PRO_MEDIUM,,2026-09-20
Porto,Benfica,dc_12_and_under_25,57.5,PRO_MEDIUM,,2026-09-20
Porto,Benfica,away_win_either_half,55.7,PRO_MEDIUM,,2026-09-20
Portsmouth,Blackburn,goals_over_05,92.8,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,away_goals_under_25,90.1,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,goals_under_45,89.6,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,home_goals_under_25,85.7,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,away_win_and_under_25,85.7,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,away_win_and_cards_under35,81.5,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,home_win_and_corners_under95,81.3,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,dc_x2_and_under_25,81.0,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,goals_under_35,79.3,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,away_win_and_under_15,78.9,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,home_goals_over_05,77.7,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,sot_under_95,76.9,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,home_win_and_under_25,76.8,PRO_STRONG,,2026-09-19
Portsmouth,Blackburn,both_teams_carded,73.3,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,dc_12,71.7,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,corners_under_115,71.5,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,away_goals_under_15,70.7,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,yellows_over_25,70.6,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,corners_over_75,68.6,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,goals_over_15,67.6,PRO_MEDIUM,1.33,2026-09-19
Portsmouth,Blackburn,home_win_and_under_15,67.3,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,dc_1x_and_under_25,66.3,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,sot_over_65,65.1,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,sot_under_85,63.4,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,dc_x2_and_under_15,62.4,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,dc_12_and_under_25,60.8,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,home_win_either_half,59.5,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,corners_over_85,57.8,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,booking_pts_over_35,57.7,PRO_MEDIUM,,2026-09-19
Portsmouth,Blackburn,goals_under_25,57.1,PRO_MEDIUM,1.73,2026-09-19
Portsmouth,Blackburn,home_goals_under_15,55.6,PRO_MEDIUM,,2026-09-19
QPR,Preston,goals_over_05,96.6,PRO_STRONG,,2026-09-19
QPR,Preston,away_goals_under_25,91.8,PRO_STRONG,,2026-09-19
QPR,Preston,away_win_and_cards_under35,90.6,PRO_STRONG,,2026-09-19
QPR,Preston,goals_under_45,89.2,PRO_STRONG,,2026-09-19
QPR,Preston,home_goals_over_05,85.7,PRO_STRONG,,2026-09-19
QPR,Preston,away_win_and_under_25,85.4,PRO_STRONG,,2026-09-19
QPR,Preston,away_win_and_under_15,83.1,PRO_STRONG,,2026-09-19
QPR,Preston,dc_x2_and_under_25,82.3,PRO_STRONG,,2026-09-19
QPR,Preston,both_teams_carded,81.2,PRO_STRONG,,2026-09-19
QPR,Preston,dc_1x,78.8,PRO_STRONG,1.18,2026-09-19
QPR,Preston,home_win_and_corners_under95,78.3,PRO_STRONG,,2026-09-19
QPR,Preston,dc_12,77.2,PRO_STRONG,,2026-09-19
QPR,Preston,goals_over_15,76.4,PRO_STRONG,1.25,2026-09-19
QPR,Preston,yellows_over_25,75.9,PRO_STRONG,,2026-09-19
QPR,Preston,away_goals_under_15,74.5,PRO_MEDIUM,,2026-09-19
QPR,Preston,home_win_either_half,72.2,PRO_MEDIUM,,2026-09-19
QPR,Preston,sot_under_95,71.4,PRO_MEDIUM,,2026-09-19
QPR,Preston,corners_under_115,71.3,PRO_MEDIUM,,2026-09-19
QPR,Preston,goals_under_35,71.1,PRO_MEDIUM,,2026-09-19
QPR,Preston,sot_over_65,69.1,PRO_MEDIUM,,2026-09-19
QPR,Preston,dc_1x_and_over_15,68.4,PRO_MEDIUM,,2026-09-19
QPR,Preston,dc_x2_and_under_15,68.3,PRO_MEDIUM,,2026-09-19
QPR,Preston,corners_over_75,65.8,PRO_MEDIUM,,2026-09-19
QPR,Preston,home_goals_under_25,64.4,PRO_MEDIUM,,2026-09-19
QPR,Preston,home_goals_over_15,63.3,PRO_MEDIUM,,2026-09-19
QPR,Preston,away_goals_over_05,62.7,PRO_MEDIUM,,2026-09-19
QPR,Preston,sot_under_85,62.5,PRO_MEDIUM,,2026-09-19
QPR,Preston,booking_pts_over_35,60.9,PRO_MEDIUM,,2026-09-19
QPR,Preston,home_win,60.0,PRO_MEDIUM,1.67,2026-09-19
QPR,Preston,home_win_and_under_25,59.0,PRO_MEDIUM,,2026-09-19
QPR,Preston,home_win_and_over_15,57.2,PRO_MEDIUM,,2026-09-19
QPR,Preston,goals_over_25,56.0,PRO_MEDIUM,1.8,2026-09-19
QPR,Preston,corners_over_85,55.7,PRO_MEDIUM,,2026-09-19
QPR,Preston,yellows_over_35,55.0,PRO_MEDIUM,,2026-09-19
Rio Ave,Estrela,goals_under_45,94.0,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,home_goals_under_25,92.1,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,goals_over_05,91.9,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,away_goals_under_25,91.5,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,both_teams_carded,88.9,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,home_win_and_corners_under95,85.1,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,home_win_and_under_25,85.1,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,away_win_and_under_25,82.5,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,goals_under_35,81.3,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,dc_1x_and_under_25,80.3,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,home_win_and_under_15,79.6,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,away_win_and_cards_under35,78.7,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,dc_x2_and_under_25,78.0,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,booking_pts_over_35,77.9,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,sot_under_95,75.6,PRO_STRONG,,2026-09-14
Rio Ave,Estrela,away_win_and_under_15,74.2,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,away_goals_over_05,71.4,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,corners_under_115,71.3,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,home_goals_under_15,71.2,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,away_goals_under_15,70.7,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,dc_x2,69.3,PRO_MEDIUM,1.44,2026-09-14
Rio Ave,Estrela,sot_over_65,68.7,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,goals_over_15,67.9,PRO_MEDIUM,1.33,2026-09-14
Rio Ave,Estrela,dc_12,67.8,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,home_goals_over_05,67.4,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,corners_over_75,66.3,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,dc_12_and_under_25,66.0,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,dc_1x,65.3,PRO_MEDIUM,1.44,2026-09-14
Rio Ave,Estrela,goals_under_25,63.2,PRO_MEDIUM,1.7,2026-09-14
Rio Ave,Estrela,sot_under_85,62.5,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,corners_over_85,56.7,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,dc_1x_and_under_15,56.1,PRO_MEDIUM,,2026-09-14
Rio Ave,Estrela,corners_under_95,55.0,PRO_MEDIUM,,2026-09-14
Roma,Inter,goals_over_05,93.2,PRO_STRONG,,2026-09-19
Roma,Inter,both_teams_carded,89.2,PRO_STRONG,,2026-09-19
Roma,Inter,home_goals_under_25,86.4,PRO_STRONG,,2026-09-19
Roma,Inter,goals_under_45,86.0,PRO_STRONG,,2026-09-19
Roma,Inter,home_win_and_corners_under95,85.1,PRO_STRONG,,2026-09-19
Roma,Inter,away_goals_under_25,82.4,PRO_STRONG,,2026-09-19
Roma,Inter,goals_over_15,81.6,PRO_STRONG,1.22,2026-09-19
Roma,Inter,home_goals_over_05,80.7,PRO_STRONG,,2026-09-19
Roma,Inter,away_win_and_cards_under35,79.5,PRO_STRONG,,2026-09-19
Roma,Inter,home_win_and_under_25,79.4,PRO_STRONG,,2026-09-19
Roma,Inter,booking_pts_over_35,78.5,PRO_STRONG,,2026-09-19
Roma,Inter,away_goals_over_05,76.8,PRO_STRONG,,2026-09-19
Roma,Inter,home_win_and_under_15,73.8,PRO_MEDIUM,,2026-09-19
Roma,Inter,dc_1x_and_under_25,73.4,PRO_MEDIUM,,2026-09-19
Roma,Inter,dc_12,73.2,PRO_MEDIUM,,2026-09-19
Roma,Inter,goals_under_35,73.1,PRO_MEDIUM,,2026-09-19
Roma,Inter,away_win_and_under_25,72.3,PRO_MEDIUM,,2026-09-19
Roma,Inter,away_win_and_under_15,71.0,PRO_MEDIUM,,2026-09-19
Roma,Inter,corners_under_115,69.7,PRO_MEDIUM,,2026-09-19
Roma,Inter,sot_over_65,69.6,PRO_MEDIUM,,2026-09-19
Roma,Inter,dc_x2_and_under_25,69.5,PRO_MEDIUM,,2026-09-19
Roma,Inter,corners_over_75,68.7,PRO_MEDIUM,,2026-09-19
Roma,Inter,dc_x2,67.4,PRO_MEDIUM,1.5,2026-09-19
Roma,Inter,dc_1x,63.9,PRO_MEDIUM,1.5,2026-09-19
Roma,Inter,sot_over_75,62.8,PRO_MEDIUM,,2026-09-19
Roma,Inter,sot_under_95,62.5,PRO_MEDIUM,,2026-09-19
Roma,Inter,away_goals_under_15,62.2,PRO_MEDIUM,,2026-09-19
Roma,Inter,corners_over_85,59.9,PRO_MEDIUM,,2026-09-19
Roma,Inter,home_goals_under_15,59.4,PRO_MEDIUM,,2026-09-19
Roma,Inter,away_win_either_half,58.2,PRO_MEDIUM,,2026-09-19
Roma,Inter,btts,57.9,PRO_MEDIUM,1.57,2026-09-19
Roma,Inter,yellows_over_45,55.3,PRO_MEDIUM,,2026-09-19
Santa Clara,Sp Braga,home_goals_under_25,93.6,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,goals_over_05,93.0,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,home_win_and_under_25,91.2,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,home_win_and_corners_under95,88.9,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,home_win_and_under_15,88.6,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,goals_under_45,86.6,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,home_win_and_cards_under35,85.7,PRO_MEDIUM,,2026-09-20
Santa Clara,Sp Braga,dc_1x_and_under_25,84.7,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,away_goals_under_25,82.1,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,dc_x2,79.0,PRO_STRONG,1.3,2026-09-20
Santa Clara,Sp Braga,home_goals_under_15,78.4,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,goals_under_35,76.5,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,sot_under_95,75.6,PRO_STRONG,,2026-09-20
Santa Clara,Sp Braga,away_win_and_under_25,72.3,PRO_MEDIUM,,2026-09-20
Santa Clara,Sp Braga,dc_12,72.3,PRO_MEDIUM,,2026-09-20
Santa Clara,Sp Braga,dc_x2_and_under_25,71.7,PRO_MEDIUM,,2026-09-20
Santa Clara,Sp Braga,corners_under_115,71.3,PRO_MEDIUM,,2026-09-20
Santa Clara,Sp Braga,sot_over_65,69.1,PRO_MEDIUM,,2026-09-20
Santa Clara,Sp Braga,goals_over_15,68.8,PRO_MEDIUM,,2026-09-20
Santa Clara,Sp Braga,dc_1x_and_under_15,67.3,PRO_MEDIUM,,2026-09-20
